uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,ligninSampleID,ligninSampleBarcode,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
f62aa836-2bb4-4588-8a47-40fb32b96050,2024-04-30,MLBS_066.basePlot.ltr,D07,MLBS,MLBS_066,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS066.20231107.LVS,NEON.LTR.MLBS066.20231107.LVS.LIG,A00000226617,1,0.478,28.71,16.64,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
3926d3d5-2df9-4000-b94c-0c5010c230cc,2024-04-30,MLBS_063.basePlot.ltr,D07,MLBS,MLBS_063,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS063.20231107.LVS,NEON.LTR.MLBS063.20231107.LVS.LIG,A00000226593,1,0.494,26.99,20.32,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
da2d1b39-aa93-4062-b934-4895b459d3ea,2024-04-30,MLBS_062.basePlot.ltr,D07,MLBS,MLBS_062,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS062.20231107.LVS,NEON.LTR.MLBS062.20231107.LVS.LIG,A00000226581,1,0.477,27.93,19.05,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
28acfcf1-9acd-42bd-906c-d5c7ff1048b1,2024-04-30,MLBS_068.basePlot.ltr,D07,MLBS,MLBS_068,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS068.20231107.LVS,NEON.LTR.MLBS068.20231107.LVS.LIG,A00000226589,1,0.477,30.29,17.1,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
79a0b198-3d56-4c55-96bd-5bbb4dbf735a,2024-04-30,MLBS_065.basePlot.ltr,D07,MLBS,MLBS_065,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS065.20231107.LVS,NEON.LTR.MLBS065.20231107.LVS.LIG,A00000226619,1,0.497,29.53,17.14,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
88ccecf0-9444-400c-94a2-711bf92a27c6,2024-04-30,MLBS_071.basePlot.ltr,D07,MLBS,MLBS_071,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS071.20231107.LVS,NEON.LTR.MLBS071.20231107.LVS.LIG,A00000226585,1,0.485,25.98,17,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
0984cc59-bebd-49c3-8b10-d3331f427ace,2024-04-30,MLBS_069.basePlot.ltr,D07,MLBS,MLBS_069,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS069.20231107.LVS,NEON.LTR.MLBS069.20231107.LVS.LIG,A00000226612,1,0.464,30.5,17.22,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
d8fc57cd-edcb-4191-97e4-11a2ee71da62,2024-04-30,MLBS_075.basePlot.ltr,D07,MLBS,MLBS_075,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS075.20231107.LVS,NEON.LTR.MLBS075.20231107.LVS.LIG,A00000226626,1,0.503,28.91,18.55,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
4af540bd-a001-4259-8ad2-c8efa37fdccd,2024-04-30,MLBS_067.basePlot.ltr,D07,MLBS,MLBS_067,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS067.20231107.LVS,NEON.LTR.MLBS067.20231107.LVS.LIG,A00000226595,1,0.462,26.11,18.5,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
294f0fca-42bc-4d14-a831-c8e4cbacfcf2,2024-04-30,MLBS_073.basePlot.ltr,D07,MLBS,MLBS_073,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS073.20231107.LVS,NEON.LTR.MLBS073.20231107.LVS.LIG,A00000226623,1,0.493,33.24,17.64,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
6184b2b6-59f7-49b7-80a6-825d2c9e08ab,2024-04-30,MLBS_070.basePlot.ltr,D07,MLBS,MLBS_070,tower,2023-10-24T16:00:00Z,2023-11-07T17:00:00Z,NEON.LTR.MLBS070.20231107.LVS,NEON.LTR.MLBS070.20231107.LVS.LIG,A00000226588,1,0.483,30.06,17.06,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,Nxkz/TUp5W0=,CiJPjd2CIin000O9ujraZQ==,NA,20251206T111312Z,RELEASE-2026
7ac4e8bb-145a-4cbe-ab09-d36248d72b1f,2018-01-26,ORNL_050.basePlot.ltr,D07,ORNL,ORNL_050,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL050.20171106.LVS,NEON.LTR.ORNL050.20171106.LVS.LIG,NA,1,0.557,27.32,25.55,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
472c0e3c-a819-4a8c-b337-34cb5ccf024c,2018-01-29,ORNL_054.basePlot.ltr,D07,ORNL,ORNL_054,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL054.20171106.LVS,NEON.LTR.ORNL054.20171106.LVS.LIG,NA,1,0.52,27.85,24.87,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
19e54376-05af-4536-9175-8abbcaa5a40a,2018-01-29,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL061.20171106.LVS,NEON.LTR.ORNL061.20171106.LVS.LIG,NA,1,0.595,18.81,20.44,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
2eee9cb0-b723-45cf-be27-f4150218d3d9,2018-01-26,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL045.20171106.LVS,NEON.LTR.ORNL045.20171106.LVS.LIG,NA,1,0.577,31.72,24.86,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
6fc3883a-ba8e-40cf-8fdb-b05389b41824,2018-01-29,ORNL_057.basePlot.ltr,D07,ORNL,ORNL_057,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL057.20171106.LVS,NEON.LTR.ORNL057.20171106.LVS.LIG,NA,1,0.508,27.97,24.24,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
7bdb177b-dad8-4c1a-b722-e5a9ad314d81,2018-01-26,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL037.20171106.LVS,NEON.LTR.ORNL037.20171106.LVS.LIG,NA,1,0.54,32.22,24.21,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
09db24c9-5974-40c6-a251-fea17a36b1e5,2018-01-29,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL063.20171106.NDL,NEON.LTR.ORNL063.20171106.NDL.LIG,NA,1,0.566,28.19,21.58,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
36bd99b6-bf90-4433-b989-88fd66242d7b,2018-01-29,ORNL_052.basePlot.ltr,D07,ORNL,ORNL_052,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL052.20171106.LVS,NEON.LTR.ORNL052.20171106.LVS.LIG,NA,1,0.547,31.6,24.97,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
82534a82-3fa8-418d-b1cf-3eaba6f1245c,2018-01-26,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL043.20171106.NDL,NEON.LTR.ORNL043.20171106.NDL.LIG,NA,1,0.584,34.74,25.14,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
ea934445-e6f6-459f-b9d3-a04e6d353da3,2018-01-29,ORNL_055.basePlot.ltr,D07,ORNL,ORNL_055,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL055.20171106.LVS,NEON.LTR.ORNL055.20171106.LVS.LIG,NA,1,0.534,29.35,26.77,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
8f37cb74-b56a-470d-9496-12404373f6dc,2018-01-29,ORNL_056.basePlot.ltr,D07,ORNL,ORNL_056,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL056.20171106.LVS,NEON.LTR.ORNL056.20171106.LVS.LIG,NA,1,0.504,28.95,26.71,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
729f1785-a95b-4371-889f-72ed102f9162,2018-01-26,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL036.20171106.LVS,NEON.LTR.ORNL036.20171106.LVS.LIG,NA,1,0.594,29.24,25.6,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
2b502187-19eb-4a61-a121-359c414d9f15,2018-01-29,ORNL_056.basePlot.ltr,D07,ORNL,ORNL_056,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL056.20171106.LVS,NEON.LTR.ORNL056.20171106.LVS.LIG,NA,2,0.528,28.12,26.2,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
4470b121-6257-4cae-a38e-b3ce89ef9c98,2018-01-26,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL049.20171106.LVS,NEON.LTR.ORNL049.20171106.LVS.LIG,NA,1,0.561,25.96,23.81,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
c0355a6b-c98a-4bb1-a81c-d4dc051aaf86,2018-01-29,ORNL_059.basePlot.ltr,D07,ORNL,ORNL_059,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL059.20171106.LVS,NEON.LTR.ORNL059.20171106.LVS.LIG,NA,1,0.531,28.09,23.42,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
6c6a0637-8ccd-4502-bb51-eb9c41d6a91d,2018-01-29,ORNL_060.basePlot.ltr,D07,ORNL,ORNL_060,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL060.20171106.LVS,NEON.LTR.ORNL060.20171106.LVS.LIG,NA,1,0.574,24.21,26.08,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
8cb01369-27ad-4464-8fdd-d136034e1e38,2018-01-29,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL053.20171106.LVS,NEON.LTR.ORNL053.20171106.LVS.LIG,NA,1,0.548,23.52,24.92,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
95a63c62-c173-49c8-81a5-da5e6ea10ccf,2018-01-26,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL043.20171106.LVS,NEON.LTR.ORNL043.20171106.LVS.LIG,NA,1,0.547,26,21.24,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
70f7050e-3742-46cd-9f29-9893db14ed6b,2018-01-29,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL063.20171106.LVS,NEON.LTR.ORNL063.20171106.LVS.LIG,NA,1,0.55,24.34,22.06,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
6992be1f-fbe8-4bfd-89bb-3c83087e0d97,2018-01-26,ORNL_046.basePlot.ltr,D07,ORNL,ORNL_046,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL046.20171106.LVS,NEON.LTR.ORNL046.20171106.LVS.LIG,NA,1,0.544,20.15,19.99,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
7d95d09f-9802-4388-80a3-0e097afb251e,2018-01-29,ORNL_058.basePlot.ltr,D07,ORNL,ORNL_058,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL058.20171106.LVS,NEON.LTR.ORNL058.20171106.LVS.LIG,NA,1,0.528,27.29,25.76,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
f1513950-1338-465d-bef2-992514e308f8,2018-01-29,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL061.20171106.NDL,NEON.LTR.ORNL061.20171106.NDL.LIG,NA,1,0.498,29.3,23.57,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
6fb4f12e-c75c-40a8-8114-351d41f222c0,2018-01-29,ORNL_051.basePlot.ltr,D07,ORNL,ORNL_051,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL051.20171106.LVS,NEON.LTR.ORNL051.20171106.LVS.LIG,NA,1,0.57,24.55,24.58,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
12fca32c-6e0a-42db-bcb5-1f70da918245,2018-01-29,ORNL_062.basePlot.ltr,D07,ORNL,ORNL_062,tower,2017-10-25T16:00:00Z,2017-11-06T17:00:00Z,NEON.LTR.ORNL062.20171106.LVS,NEON.LTR.ORNL062.20171106.LVS.LIG,NA,1,0.56,34.68,24.46,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T002801Z,RELEASE-2026
7a7b94d2-8cce-48b8-91d0-d7b49faf0185,2023-04-18,ORNL,D07,ORNL,NA,NA,2022-03-23T16:00:00Z,2022-09-07T16:00:00Z,NEON.LTR.ORNL.2022.FLR,NEON.LTR.ORNL.2022.FLR.LIG,A00000222920,1,0.49,45.12,20.21,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T032007Z,RELEASE-2026
3c39f855-f620-4638-8d35-74f638496a2b,2023-04-18,ORNL,D07,ORNL,NA,NA,2022-03-23T16:00:00Z,2022-09-07T16:00:00Z,NEON.LTR.ORNL.2022.MXT,NEON.LTR.ORNL.2022.MXT.LIG,A00000222910,1,0.476,42.65,20.61,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T032007Z,RELEASE-2026
ac5f1590-501c-4917-be56-58f296271632,2023-04-18,ORNL,D07,ORNL,NA,NA,2022-03-23T16:00:00Z,2022-09-07T16:00:00Z,NEON.LTR.ORNL.2022.WDY,NEON.LTR.ORNL.2022.WDY.LIG,A00000222921,1,0.467,38.9,26.92,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T032007Z,RELEASE-2026
49429e80-7672-4ee4-a785-e8721bce58b2,2023-04-18,ORNL,D07,ORNL,NA,NA,2022-03-23T16:00:00Z,2022-09-07T16:00:00Z,NEON.LTR.ORNL.2022.OTH,NEON.LTR.ORNL.2022.OTH.LIG,A00000222927,1,0.483,29.35,17.92,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T032007Z,RELEASE-2026
9f03b3b2-1964-4f45-9029-ecbf31f9c2ee,2023-04-18,ORNL,D07,ORNL,NA,NA,2022-03-23T16:00:00Z,2022-09-07T16:00:00Z,NEON.LTR.ORNL.2022.TWI,NEON.LTR.ORNL.2022.TWI.LIG,A00000222922,1,0.493,33.37,33.44,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T032007Z,RELEASE-2026
a7567395-1ff4-4d29-ad19-ee3d77d27d90,2023-04-18,ORNL,D07,ORNL,NA,NA,2022-10-06T16:00:00Z,2022-10-18T16:00:00Z,NEON.LTR.ORNL.2022.SDS,NEON.LTR.ORNL.2022.SDS.LIG,A00000222916,1,0.495,18.75,21.98,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T054525Z,RELEASE-2026
5d7d5e7c-1c1c-4fd7-9da6-7b526fb80c7e,2023-04-18,ORNL_049.basePlot.ltr,D07,ORNL,ORNL_049,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL049.20221103.LVS,NEON.LTR.ORNL049.20221103.LVS.LIG,A00000222893,1,0.494,20.6,19.27,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
b49cd5a1-46df-4cfc-8674-02ed7ea43308,2023-04-18,ORNL_051.basePlot.ltr,D07,ORNL,ORNL_051,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL051.20221103.LVS,NEON.LTR.ORNL051.20221103.LVS.LIG,A00000222884,1,0.477,22.23,19.08,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
1587e4d4-ec46-4741-9058-213af8d87452,2023-04-18,ORNL_037.basePlot.ltr,D07,ORNL,ORNL_037,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL037.20221103.LVS,NEON.LTR.ORNL037.20221103.LVS.LIG,A00000222903,1,0.488,26.97,21.4,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
71c9aabb-80d3-41d6-b460-2c335f9df551,2023-04-18,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL045.20221103.LVS,NEON.LTR.ORNL045.20221103.LVS.LIG,A00000222899,1,0.493,24.34,19.55,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
4ccd269b-3547-434d-9d15-c6b8483340bc,2023-04-18,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL043.20221103.LVS,NEON.LTR.ORNL043.20221103.LVS.LIG,A00000222888,1,0.485,28.24,20.09,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
84e6157a-e0c9-42c0-8728-638ead7e7f10,2023-04-18,ORNL_046.basePlot.ltr,D07,ORNL,ORNL_046,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL046.20221103.LVS,NEON.LTR.ORNL046.20221103.LVS.LIG,A00000222897,1,0.476,21.14,18.1,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
3d51fecd-ff9e-4cf5-a309-92fb868f39c7,2023-04-18,ORNL_050.basePlot.ltr,D07,ORNL,ORNL_050,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL050.20221103.LVS,NEON.LTR.ORNL050.20221103.LVS.LIG,A00000222891,1,0.47,23.77,20.61,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
1c46a41a-1d82-4661-b474-7d820d5c3385,2023-04-18,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL053.20221103.LVS,NEON.LTR.ORNL053.20221103.LVS.LIG,A00000222878,1,0.484,24.12,21.35,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
c829b9f2-20e8-4289-b013-668c0823d3a8,2023-04-18,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL043.20221103.NDL,NEON.LTR.ORNL043.20221103.NDL.LIG,A00000222928,1,0.458,30.22,21.14,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
ceabd480-6164-4b6b-803f-d558b759865a,2023-04-18,ORNL_052.basePlot.ltr,D07,ORNL,ORNL_052,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL052.20221103.LVS,NEON.LTR.ORNL052.20221103.LVS.LIG,A00000222882,1,0.463,30.67,20.91,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
bf807447-6e04-4bb2-968a-ee01c426cc89,2023-04-18,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL045.20221103.NDL,NEON.LTR.ORNL045.20221103.NDL.LIG,A00000222923,1,0.464,29.97,20.89,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
2fe1d282-478a-4f95-8311-7b522100af02,2023-04-18,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,tower,2022-10-18T16:00:00Z,2022-11-03T16:00:00Z,NEON.LTR.ORNL036.20221103.LVS,NEON.LTR.ORNL036.20221103.LVS.LIG,A00000222906,1,0.485,27.96,21.06,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T072828Z,RELEASE-2026
